weather_code,temperature_2m_mean,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,precipitation_hours,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,cloud_cover_mean,dew_point_2m_mean,et0_fao_evapotranspiration_sum,relative_humidity_2m_mean,pressure_msl_mean,surface_pressure_mean,winddirection_10m_dominant,wind_gusts_10m_mean,wind_speed_10m_mean,wet_bulb_temperature_2m_mean,vapour_pressure_deficit_max,soil_moisture_0_to_100cm_mean,soil_moisture_0_to_7cm_mean,soil_moisture_28_to_100cm_mean,soil_moisture_7_to_28cm_mean,soil_temperature_0_to_100cm_mean,soil_temperature_0_to_7cm_mean,soil_temperature_28_to_100cm_mean,soil_temperature_7_to_28cm_mean,month,year
63,26.301085,31.024696,45919.77,9093.1455,9.5,9.5,13.0,231.28244,10.01,2.1185048,100.0,24.519835,2.1185048,90.035,1006.09174,1005.4034,231.28244,25.769997,11.718118,24.972548,0.6965747,0.48730293,0.47429168,0.49120843,0.47825003,28.654793,27.390665,28.967752,28.003166,6,2013
65,26.346914,31.016716,45918.49,15843.059,17.5,17.5,9.0,216.19835,13.28,2.8413596,99.166664,24.034414,2.8413596,87.52063,1007.29175,1006.60236,216.19835,25.17,10.3549,24.638819,1.24666,0.4906292,0.46566668,0.49491668,0.48424995,28.575958,27.551086,28.89067,27.838585,6,2013
63,26.271917,31.775719,45916.42,35550.156,7.9000006,7.9000006,9.0,207.79501,14.25,2.9484468,90.5,24.30317,2.9484468,89.474525,1009.68744,1008.99664,207.79501,17.054998,5.4185386,24.82358,1.1149774,0.4911784,0.46320832,0.49816668,0.47654167,28.574295,27.846914,28.836494,27.917747,6,2013
53,27.449,33.25412,45913.58,40773.75,1.4000001,1.4000001,5.0,252.6304,20.79,4.30404,95.583336,24.457336,4.30404,84.765656,1010.6458,1009.95685,252.6304,15.375001,5.39086,25.262993,1.5386052,0.48741424,0.4549167,0.49458334,0.47366667,28.727007,28.823997,28.81566,28.390665,6,2013
63,27.878168,33.56178,45909.973,43000.805,5.9999995,5.9999995,6.0,247.86446,22.05,4.602843,31.916666,24.780249,4.602843,84.15871,1009.9292,1009.2417,247.86446,18.585,7.992845,25.599775,1.5969431,0.4838721,0.46095827,0.49116662,0.4665,28.98123,29.515669,28.890665,29.113579,6,2013
63,27.47608,32.830673,45905.61,43011.938,6.9,6.9,8.0,248.03166,20.21,4.2528605,54.583332,24.219833,4.2528605,83.36891,1009.2292,1008.5412,248.03166,18.345,7.3234463,25.09899,1.5441134,0.48435798,0.47341666,0.48862496,0.47337496,29.071648,29.294836,28.992746,29.267748,6,2013
63,27.601082,33.12491,45900.496,35481.777,7.2,7.2,6.0,232.18697,20.81,4.3767242,57.25,24.494835,4.3767242,84.14187,1008.3208,1007.6337,232.18697,17.819998,7.9022713,25.3286,1.8674669,0.48287085,0.46758333,0.48645833,0.4756666,29.139877,29.380255,29.086508,29.242746,6,2013
61,27.286499,32.381504,45894.64,41556.457,4.1,4.1,6.0,245.77731,19.39,4.0912337,43.666668,24.032335,4.0912337,83.36736,1008.4751,1007.78705,245.77731,17.699999,8.208207,24.916777,1.7111843,0.4830842,0.4634167,0.48545825,0.4815,29.1445,29.024002,29.142752,29.190666,6,2013
61,27.792753,33.514355,45888.055,39600.0,4.8999996,4.8999996,10.0,255.13667,20.82,4.38617,55.5,24.821917,4.38617,84.68661,1007.58746,1006.90137,255.13667,17.94,7.9102225,25.602983,1.6984451,0.48172712,0.47020832,0.48395836,0.47791663,29.222464,29.501083,29.190672,29.238586,6,2013
51,27.536497,32.592678,45880.754,35097.824,0.4,0.4,2.0,238.63754,21.02,4.4780126,97.083336,23.965666,4.4780126,81.98826,1005.5666,1004.88135,238.63754,18.779997,8.798938,24.947615,1.9014492,0.47904372,0.45924994,0.48220828,0.47479165,29.306252,29.292755,29.282324,29.392752,6,2013
55,27.511503,32.86663,45872.74,35290.645,2.6999998,2.6999998,6.0,231.981,20.28,4.217895,99.875,24.4615,4.217895,84.04697,1006.46246,1005.7764,231.981,19.755,8.583777,25.260849,1.5928385,0.47389212,0.44208333,0.47983333,0.464125,29.29277,29.226082,29.315659,29.236504,7,2013
61,26.84275,32.406773,45864.02,24285.14,7.300001,7.300001,13.0,203.98138,14.02,2.9377189,98.5,24.465668,2.9377189,87.23481,1007.39166,1006.7036,203.98138,14.115002,5.88253,25.085297,1.2654872,0.47037005,0.44425,0.47712502,0.45591664,29.237144,28.71358,29.334421,29.078169,7,2013
63,26.688585,32.18588,45854.61,39186.562,14.0,14.0,17.0,175.28342,16.96,3.5235178,86.625,24.119833,3.5235178,86.45603,1006.91675,1006.22845,175.28342,14.22,5.2378135,24.802652,1.5709388,0.47279492,0.46912503,0.47470832,0.46745834,29.207855,28.853167,29.328163,28.913588,7,2013
63,26.36775,31.77133,45844.523,41058.58,17.199999,17.199999,12.0,179.0819,18.83,3.8620696,96.375,23.784418,3.8620696,86.34909,1007.26654,1006.5777,179.0819,14.28,5.0377803,24.471655,1.4072571,0.4773217,0.46416667,0.47704163,0.48266673,29.252687,29.111498,29.323996,29.055244,7,2013
55,25.91775,31.11599,45833.76,25357.004,7.299999,7.299999,16.0,156.73386,14.49,3.0184195,92.208336,23.888582,3.0184195,89.09635,1008.08325,1007.39276,156.73386,13.740001,6.290625,24.428978,1.1790371,0.4860754,0.4677916,0.4887502,0.48299995,29.161835,28.344833,29.323996,28.878168,7,2013
61,25.640663,30.763796,45822.34,20494.42,6.9,6.9,13.0,190.77512,11.93,2.5084925,99.833336,23.571917,2.5084925,88.793945,1009.14166,1008.4497,190.77512,15.014999,4.9275203,24.123495,1.2389657,0.49016753,0.47237504,0.49429175,0.4819583,28.975023,27.726084,29.280245,28.344833,7,2013
63,26.240664,31.563211,45810.27,35034.773,9.1,9.1,6.0,246.6611,16.11,3.3502555,99.416664,23.667747,3.3502555,86.58532,1009.6458,1008.9548,246.6611,12.66,4.0398164,24.370218,1.2808585,0.49057218,0.46595833,0.49512503,0.48316666,28.945192,28.3365,29.188591,28.313583,7,2013
63,26.109415,31.839134,45797.56,27504.912,9.599999,9.599999,6.0,240.5664,15.86,3.1791444,98.5,24.211504,3.1791444,89.631615,1009.06256,1008.3716,240.5664,12.344998,4.110616,24.706316,0.85037017,0.49021956,0.45245835,0.49704167,0.47941673,28.974188,28.43025,29.136503,28.599,7,2013
63,26.749,32.376507,45784.094,41593.934,6.3999996,6.3999996,9.0,243.82481,21.53,4.3631554,72.791664,24.194834,4.3631554,86.77255,1007.88745,1007.1989,243.82481,15.450001,6.109575,24.881956,1.6496406,0.48167917,0.4241667,0.49658343,0.44975004,29.054773,29.082335,29.126085,28.80108,7,2013
3,27.56775,32.583603,45769.844,43101.246,0.0,0.0,0.0,273.09033,23.78,5.058507,50.125,23.2615,5.058507,78.97436,1008.52496,1007.8378,273.09033,14.970001,6.7557335,24.48952,1.9662662,0.47826874,0.43674994,0.49012494,0.45145825,29.173357,29.421919,29.149,29.173996,7,2013
51,27.923998,32.879555,45754.832,43102.03,0.1,0.1,1.0,299.9632,23.24,4.893598,72.916664,23.7115,4.893598,78.699394,1007.8459,1007.1599,299.9632,18.809998,8.760793,24.856836,1.8834133,0.46929166,0.4006667,0.48387507,0.4421666,29.27331,29.530249,29.21775,29.378164,7,2013
61,27.930246,33.50009,45739.086,41105.996,6.700001,6.700001,7.0,273.94043,24.04,4.994217,97.166664,24.19483,4.994217,80.89262,1005.5791,1004.89496,273.94043,16.874998,7.1943326,25.187918,1.7121112,0.46221963,0.38920835,0.47779176,0.43316665,29.399813,29.9615,29.28649,29.601082,7,2013
63,27.399,32.673157,45722.625,43094.938,4.9,4.9,5.0,242.95152,18.97,3.9448812,98.625,24.365667,3.9448812,84.14007,1005.65826,1004.97284,242.95152,18.029999,8.287042,25.16973,1.4925361,0.46224415,0.4412917,0.47245833,0.43420836,29.441566,29.46775,29.376085,29.657335,7,2013
63,26.101082,30.877321,45705.484,17035.049,19.300003,19.300003,15.0,239.24501,10.93,2.3609176,98.291664,24.078165,2.3609176,88.867645,1007.2209,1006.53125,239.24501,19.125,9.430558,24.60081,1.0047915,0.46479174,0.46266672,0.46829167,0.45350006,29.2164,28.157333,29.39067,28.971914,7,2013
61,26.315664,29.851349,45687.68,30172.707,5.2999988,5.2999988,13.0,262.25845,14.85,3.292111,99.0,23.163582,3.292111,83.35185,1008.25836,1007.56854,262.25845,29.610003,14.146155,24.013693,1.2982802,0.4710983,0.48108324,0.46687496,0.48224998,28.953812,27.580248,29.313578,28.178164,7,2013
51,26.688581,30.60348,45669.24,35151.438,0.6,0.6,4.0,284.43378,19.2,4.1367464,99.625,22.803167,4.1367464,79.67432,1007.4167,1006.7283,284.43378,26.804995,11.273411,23.85962,1.3613884,0.46613416,0.4534167,0.465125,0.47383335,28.875105,27.834417,29.199007,28.111502,7,2013
51,27.09275,31.34484,45650.19,38213.547,0.1,0.1,1.0,272.66077,20.26,4.3620625,92.208336,23.111502,4.3620625,79.86344,1005.3708,1004.68463,272.66077,21.179998,10.383073,24.219095,1.952435,0.46047172,0.43479165,0.46229175,0.46279168,28.865026,28.244833,29.103159,28.255249,7,2013
63,25.590668,29.135489,45630.56,13211.494,19.699997,19.699997,20.0,251.12753,10.12,2.2672734,99.916664,23.526083,2.2672734,88.525444,1006.3042,1005.61395,251.12753,30.659998,15.573766,24.059364,0.9474602,0.4614421,0.4588333,0.45962498,0.46854165,28.711546,27.115667,29.048996,28.0865,7,2013
63,26.024,30.088125,45610.367,28109.168,9.9,9.9,13.0,267.70642,15.9,3.254273,99.833336,23.426086,3.254273,85.954185,1007.1751,1006.48517,267.70642,26.654999,11.862766,24.110338,1.1489773,0.46997583,0.46120834,0.465875,0.4869583,28.530737,27.303167,28.926092,27.584417,7,2013
61,25.413584,29.980156,45589.633,11028.855,8.200001,8.200001,13.0,258.58334,11.3,2.2777803,99.875,23.688583,2.2777803,90.26599,1005.67914,1004.989,258.58334,21.435,9.509497,24.129677,0.57615113,0.47075462,0.45758334,0.4725834,0.46887505,28.413462,26.907333,28.815664,27.536497,7,2013
65,25.05317,29.728128,45568.39,14275.304,19.7,19.7,21.0,251.50032,9.01,1.8369693,98.208336,23.732336,1.8369693,92.47181,1005.65845,1004.9673,251.50032,18.164999,8.688369,24.074621,0.5451758,0.4785488,0.47687498,0.4764167,0.48641667,28.232855,26.590668,28.688593,27.21775,7,2013
63,25.257338,29.356482,45546.66,19142.246,18.500002,18.500002,14.0,229.33311,12.91,2.5183618,99.041664,23.726082,2.5183618,91.41013,1006.93744,1006.2461,229.33311,27.974998,12.853066,24.123932,0.7295079,0.48815253,0.48712495,0.48891672,0.485875,28.136415,26.77192,28.555244,27.155249,7,2013
63,25.64483,30.064234,45524.465,21415.596,12.0,12.0,15.0,225.561,13.49,2.8059092,95.333336,23.548996,2.8059092,88.62903,1008.9084,1008.2165,225.561,25.289995,9.929114,24.10208,1.2358308,0.4929858,0.4737084,0.49666667,0.4867917,28.098917,27.015669,28.44484,27.274,7,2013
61,26.728167,31.678766,45501.836,42413.176,3.1000001,3.1000001,5.0,234.34454,20.82,4.2283616,92.708336,23.832335,4.2283616,84.86375,1008.54175,1007.8526,234.34454,20.64,8.891132,24.60217,1.5638931,0.48825538,0.44566667,0.49829173,0.46804166,28.212881,28.086502,28.382334,27.674002,7,2013
61,27.067749,32.116924,45478.785,33722.555,3.4999998,3.4999998,6.0,245.62212,19.66,4.0386877,88.375,24.121916,4.0386877,84.37177,1008.0376,1007.3494,245.62212,21.599998,9.1370535,24.889402,1.4002743,0.48442712,0.45870838,0.4938332,0.46075007,28.401525,28.538582,28.401085,28.357336,7,2013
63,26.763582,31.70965,45455.344,32114.52,8.7,8.7,9.0,245.94107,17.89,3.7082279,99.666664,24.132338,3.7082279,86.0154,1008.60004,1007.9109,245.94107,20.145002,9.412028,24.821756,1.2910302,0.48388544,0.46429157,0.49008337,0.46916664,28.471146,28.407333,28.484415,28.446917,7,2013
61,27.003168,31.864843,45431.527,34181.535,4.7,4.7,8.0,247.77492,18.35,3.8556037,99.166664,24.019835,3.8556037,84.37243,1008.4626,1007.774,247.77492,21.029999,9.36892,24.810572,1.4948475,0.4845055,0.46916664,0.48783317,0.4782084,28.511332,28.494835,28.532324,28.444834,7,2013
63,26.428164,31.623175,45407.36,30734.867,6.7,6.7,9.0,242.78082,15.48,3.1849139,97.5,24.15525,3.1849139,87.71249,1008.4875,1007.79767,242.78082,17.714998,7.162599,24.745577,1.2654872,0.48313916,0.46779168,0.4852916,0.48087502,28.518522,28.21984,28.578165,28.413582,7,2013
63,26.8365,31.898232,45382.66,37631.43,10.3,10.3,7.0,266.0818,21.29,4.3497477,75.333336,24.04275,4.3497477,85.512054,1007.1584,1006.47064,266.0818,22.065,9.024196,24.790388,1.5879107,0.48345828,0.45620835,0.4857917,0.48454168,28.567358,28.609413,28.599009,28.444834,7,2013
63,26.28025,30.916384,45357.363,23957.434,11.599999,11.599999,10.0,254.89204,15.78,3.327837,99.541664,23.869835,3.327837,87.21172,1006.0708,1005.3824,254.89204,23.820002,10.3143,24.510065,1.4926479,0.4860767,0.45066658,0.49158338,0.479,28.55509,28.151085,28.634417,28.417753,7,2013
61,25.884415,29.961632,45331.5,10183.905,11.9,11.9,14.0,256.3213,9.95,2.2584703,100.0,23.73025,2.2584703,88.24991,1005.3333,1004.6445,256.3213,27.779999,12.746617,24.295145,1.1342854,0.49275127,0.46337497,0.49879158,0.48183337,28.372248,27.161499,28.636503,27.86983,7,2013
63,25.67608,29.662851,45305.1,12147.626,13.3,13.3,15.0,229.76016,11.39,2.353772,100.0,23.965668,2.353772,90.43757,1006.56665,1005.8765,229.76016,28.409998,14.519508,24.405073,0.8972342,0.49120703,0.47395828,0.49770832,0.4746666,28.22467,27.021917,28.548996,27.513586,8,2013
61,25.455254,29.880844,45278.2,23627.385,10.800001,10.800001,14.0,205.34608,13.8,2.8337672,99.791664,23.44275,2.8337672,89.12155,1009.09155,1008.3992,205.34608,22.574997,9.364909,23.978197,1.2733705,0.4911417,0.4690416,0.49837506,0.4737084,28.164543,27.14692,28.474,27.442749,8,2013
63,25.8865,30.932814,45250.812,40497.406,6.5,6.5,5.0,237.17145,15.22,3.1532705,75.375,23.31775,3.1532705,86.5212,1009.69586,1009.0039,237.17145,12.389999,4.4690413,24.015266,1.3798046,0.4857221,0.45583332,0.49704173,0.45687497,28.160109,27.621918,28.390669,27.548998,8,2013
63,26.724005,32.363342,45222.992,27272.0,16.9,16.9,14.0,286.66873,17.51,3.6455352,87.458336,24.384417,3.6455352,87.79539,1008.96246,1008.273,286.66873,15.195,6.036637,25.003828,1.3779011,0.48795882,0.46425,0.49162507,0.48329163,28.330126,28.449,28.382332,28.111496,8,2013
61,25.824,31.10843,45194.75,20921.305,15.200001,15.200001,18.0,274.65814,14.04,2.9205728,99.958336,23.959414,2.9205728,89.96311,1007.62506,1006.9344,274.65814,16.320002,5.878178,24.456648,1.2093811,0.49160293,0.46216664,0.4965,0.484625,28.39569,28.186499,28.430254,28.346918,8,2013
63,26.365664,31.483917,45166.12,30378.277,12.3,12.3,9.0,227.12692,18.01,3.6994517,99.333336,24.051085,3.6994517,87.69749,1007.5459,1006.8565,227.12692,19.185,8.08773,24.66075,1.3919506,0.49253586,0.46583334,0.49779165,0.48341665,28.42996,28.419836,28.45942,28.332329,8,2013
63,25.899,30.967842,45137.13,20727.137,19.5,19.5,13.0,196.44865,13.19,2.6968255,99.916664,24.071917,2.6968255,90.02926,1008.62085,1007.92975,196.44865,16.770002,7.563009,24.552324,1.0244784,0.48917547,0.45479164,0.4985,0.46866655,28.367273,27.744835,28.482332,28.18025,8,2013
63,26.421915,31.804426,45107.81,29842.068,8.9,8.9,8.0,248.81154,15.18,3.1497805,97.916664,24.276083,3.1497805,88.42642,1008.71246,1008.02246,248.81154,14.880001,6.3348355,24.838655,1.1316471,0.4677709,0.42795837,0.47579166,0.45354167,28.376335,28.18233,28.476084,28.099,8,2013
61,26.742752,32.359097,45078.184,27546.326,4.2,4.2,9.0,302.76843,17.71,3.700119,96.666664,24.167747,3.700119,86.5502,1008.7082,1008.0191,302.76843,15.1050005,5.6071644,24.855843,1.4160738,0.46091378,0.43662497,0.46266663,0.46299994,28.47796,28.538582,28.496912,28.392754,8,2013
63,25.236498,30.396881,45048.28,9550.317,21.0,21.0,22.0,273.16998,9.06,1.9161669,99.375,24.055252,1.9161669,93.329796,1008.4915,1007.79913,273.16998,16.785002,6.7091584,24.367216,0.77197576,0.46403873,0.4675,0.4590833,0.479875,28.337189,27.286499,28.523993,28.046919,8,2013
61,25.20942,29.896135,45018.13,9530.922,12.4,12.4,18.0,263.61853,9.96,2.0889554,99.291664,23.615667,2.0889554,91.100006,1006.84155,1006.1503,263.61853,17.399998,8.180006,24.032019,0.8793161,0.46761584,0.47808337,0.46279177,0.48066664,28.12761,26.884417,28.457338,27.411499,8,2013
61,25.451086,29.943083,44987.746,14411.093,10.6,10.6,12.0,235.45049,10.73,2.2219796,100.0,23.971916,2.2219796,91.76525,1006.7043,1006.01324,235.45049,22.725,10.951942,24.359138,0.80935955,0.46975955,0.47870836,0.46279168,0.49066666,28.067938,27.017748,28.376078,27.361502,8,2013
63,26.338585,31.292679,44957.17,33751.62,9.200001,9.200001,8.0,234.8657,19.4,3.9111407,99.75,23.838585,3.9111407,86.78067,1007.9792,1007.2895,234.8657,20.895,8.633147,24.500803,1.4977279,0.47050503,0.4545,0.46929172,0.48000002,28.153587,27.976082,28.305243,27.692747,8,2013
53,26.896914,31.73642,44926.418,42403.383,1.5999999,1.5999999,3.0,231.9529,21.4,4.421009,96.583336,23.530249,4.421009,82.77273,1009.4043,1008.7149,231.9529,18.689999,8.232553,24.45059,1.6765816,0.46800408,0.45716658,0.46558335,0.4799167,28.257788,28.265669,28.30941,28.078163,8,2013
61,27.1615,31.92777,44895.52,40231.445,3.6000001,3.6000001,4.0,250.43214,21.32,4.441426,93.791664,23.96358,4.441426,83.6062,1008.42914,1007.74115,250.43214,22.755,10.526726,24.825119,1.5956426,0.46304324,0.45983338,0.46079156,0.47183335,28.349817,28.511503,28.33859,28.334417,8,2013
61,27.590668,32.165134,44864.492,42347.848,3.2000003,3.2000003,6.0,252.309,21.43,4.601309,71.458336,23.861498,4.601309,80.91056,1007.3625,1006.6761,252.309,25.199999,11.530448,24.86555,1.8346736,0.45995677,0.45916665,0.4566666,0.47150013,28.459084,28.719831,28.399,28.578163,8,2013
63,27.55317,31.749456,44833.363,41508.44,5.3999996,5.3999996,7.0,250.5271,21.88,4.70755,75.875,23.669832,4.70755,79.84061,1007.50006,1006.8134,250.5271,28.994995,13.34743,24.70446,1.609875,0.45562086,0.45983335,0.4525001,0.4649167,28.532837,28.70108,28.484415,28.642752,8,2013
53,27.742746,31.793097,44801.92,40940.176,0.8,0.8,3.0,254.33101,22.58,4.978474,59.333332,23.603167,4.978474,78.817726,1006.9002,1006.2142,254.33101,29.385,14.302808,24.720423,1.916003,0.45209536,0.45466664,0.4487499,0.46270826,28.580399,28.776085,28.53649,28.665667,8,2013
3,27.911499,30.634813,44770.1,42262.266,0.0,0.0,0.0,252.21213,24.39,5.9210486,55.5,21.628166,5.9210486,69.78221,1006.9084,1006.2231,252.21213,30.660002,16.051598,23.48932,2.329455,0.44532797,0.4227916,0.44491673,0.45425,28.592772,28.526077,28.586508,28.636497,8,2013
51,27.448997,30.69242,44737.918,40938.594,0.4,0.4,3.0,247.20891,22.26,5.149413,95.708336,22.405249,5.149413,74.53155,1006.59576,1005.9096,247.20891,30.06,14.796245,23.819471,1.7402916,0.4376091,0.39041662,0.44091666,0.44200006,28.569191,28.392752,28.617754,28.4615,8,2013
55,27.044832,30.699602,44705.41,40667.61,1.5,1.5,3.0,242.95172,18.23,4.10049,95.75,23.190668,4.10049,79.80472,1006.72906,1006.0422,242.95172,33.225002,14.407033,24.22584,1.6679039,0.43239745,0.38287508,0.4372916,0.43212494,28.550354,28.171913,28.624002,28.424002,8,2013
61,26.55317,30.590418,44672.598,40130.594,6.4,6.4,8.0,238.48254,17.05,3.6005106,93.208336,23.434416,3.6005106,83.33546,1008.1209,1007.43164,238.48254,29.549997,12.579446,24.257835,1.2842002,0.4304117,0.4037917,0.43395826,0.42712495,28.480215,27.907331,28.624002,28.178167,8,2013
63,26.138586,30.508171,44639.508,32403.098,16.2,16.2,14.0,239.57635,17.62,3.5439003,72.041664,23.674002,3.5439003,86.77395,1007.9417,1007.2515,239.57635,28.919996,11.613025,24.326231,1.3965588,0.43435836,0.4442083,0.43120828,0.44187495,28.409271,27.776087,28.584412,28.019829,8,2013
63,25.719831,30.226013,44606.17,10101.026,13.9,13.9,16.0,236.61992,9.78,2.0424714,90.875,24.1615,2.0424714,91.28968,1007.98334,1007.2924,236.61992,25.095001,11.794425,24.565493,0.81145597,0.4453629,0.47679162,0.43266663,0.4784166,28.26442,27.128168,28.538576,27.703165,8,2013
65,26.04067,31.003515,44572.61,22262.756,19.8,19.8,16.0,248.66307,11.39,2.4628954,98.083336,23.938583,2.4628954,88.70777,1007.68317,1006.9931,248.66307,19.38,7.652168,24.495348,1.261853,0.452045,0.47074997,0.44112515,0.48325005,28.138298,27.13442,28.44484,27.421919,8,2013
61,26.699,31.408373,44538.844,39712.766,4.7999997,4.7999997,9.0,259.3689,21.11,4.398037,82.791664,23.592752,4.398037,84.30821,1008.1582,1007.4695,259.3689,20.745,9.701016,24.456224,1.6592052,0.45717,0.46612498,0.44974998,0.47962514,28.257715,28.163584,28.378168,27.876083,8,2013
63,26.746918,31.99717,44504.914,38540.168,5.8999996,5.8999996,4.0,230.14714,21.32,4.343787,86.5,23.857332,4.343787,84.96709,1008.6792,1007.99,230.14714,18.825,7.371124,24.634394,1.439846,0.4565263,0.4635,0.44920826,0.47929168,28.370478,28.540667,28.380249,28.28025,8,2013
61,27.046915,31.745255,44470.83,35760.2,2.5,2.5,5.0,233.37753,18.91,3.9632275,96.5,23.694832,3.9632275,82.637024,1009.2249,1008.5361,233.37753,20.88,9.346623,24.601105,1.5471637,0.45731497,0.46837494,0.4499999,0.47870827,28.43371,28.401085,28.428171,28.463583,8,2013
63,27.048998,32.001225,44436.617,38503.016,6.0,6.0,8.0,225.31561,20.21,4.2152953,97.458336,23.830248,4.2152953,83.333,1009.325,1008.63617,225.31561,18.689997,8.721013,24.693192,1.6040928,0.45666912,0.47229162,0.44950005,0.4760416,28.484415,28.684418,28.455254,28.517752,8,2013
51,27.092752,32.14552,44402.31,41923.125,0.70000005,0.70000005,4.0,194.41718,20.83,4.381269,49.333332,23.569834,4.381269,82.21618,1009.5625,1008.8733,194.41718,15.374999,6.71467,24.540419,1.784116,0.45497832,0.45770833,0.44925007,0.47370836,28.546858,28.796915,28.492746,28.649,8,2013
61,27.457335,33.44372,44367.92,37486.855,1.9000001,1.9000001,2.0,151.9454,21.63,4.5330777,87.375,24.196915,4.5330777,83.34774,1010.22076,1009.5324,151.9454,11.130001,3.9600742,25.072304,1.6580322,0.44981384,0.43612495,0.44754156,0.46216667,28.695566,29.317749,28.563583,28.940666,8,2013
3,27.721918,33.48493,44333.477,39924.47,0.0,0.0,0.0,140.13641,22.75,4.805284,84.833336,23.867746,4.805284,81.15938,1010.7917,1010.10333,140.13641,11.19,4.1597867,24.959791,1.9133649,0.44465086,0.41683337,0.44533345,0.45158327,28.839502,29.623999,28.651083,29.224,9,2013
63,27.484419,33.689655,44299.004,38310.57,6.8,6.8,9.0,197.18575,21.54,4.4954224,75.666664,24.288588,4.4954224,83.47851,1009.9458,1009.2575,197.18575,10.035,2.9707773,25.139421,1.7005217,0.44179752,0.42574993,0.44295838,0.44316664,29.017693,30.005249,28.759409,29.574,9,2013
61,27.284414,33.358555,44264.523,35751.82,5.1000004,5.1000004,10.0,246.03746,20.28,4.1785636,94.291664,24.371918,4.1785636,84.938705,1009.1458,1008.4577,246.03746,11.205002,3.454767,25.148779,1.5648663,0.44189546,0.44829154,0.44070825,0.44383332,29.096212,29.73233,28.8865,29.603167,9,2013
61,27.409416,33.710094,44230.055,35503.805,5.1,5.1,11.0,194.97295,21.44,4.4740496,97.583336,24.630249,4.4740496,85.651306,1008.66675,1007.97906,194.97295,11.73,3.7383614,25.364466,1.6763439,0.43996465,0.44445828,0.4386667,0.44291666,29.190332,29.95108,28.984413,29.642752,9,2013
